Date 	Open 	High 	Low 	Close 	Shares Traded 	Turnover (? Cr)	India VIX	STT rate	Avg Share price	Trading Volume 
28-Jul-21	15761.55	15767.5	15513.45	15709.4	318601589	26090.48	13.2325	0.05	15640.475	1.668138596
29-Jul-21	15762.7	15817.35	15737.8	15778.45	401584915	29460.54	13.6925	0.05	15777.575	1.867241322
30-Jul-21	15800.6	15862.8	15744.85	15763.05	400021237	30539.63	12.945	0.05	15803.825	1.932420158
02-Aug-21	15874.9	15892.9	15834.65	15885.15	244847433	20766.99	12.8025	0.05	15863.775	1.309082485
03-Aug-21	15951.55	16146.9	15914.35	16130.75	341289658	26373.24	12.805	0.05	16030.625	1.645178525
04-Aug-21	16195.25	16290.2	16176.15	16258.8	427337644	32434.78	13.7475	0.05	16233.175	1.998055217
05-Aug-21	16288.95	16349.45	16210.3	16294.6	418174517	31386.78	13.2125	0.05	16279.875	1.927949692
06-Aug-21	16304.4	16336.75	16223.3	16238.2	320087281	24716.17	12.8725	0.05	16280.025	1.518189929
09-Aug-21	16281.35	16320.75	16179.05	16258.25	240452917	18302.03	12.6075	0.05	16249.9	1.1262857
10-Aug-21	16274.8	16359.25	16202.25	16280.1	287989486	22600.38	12.605	0.05	16280.75	1.388165779
11-Aug-21	16327.3	16338.75	16162.55	16282.25	277895886	20306.59	12.705	0.05	16250.65	1.249586324
12-Aug-21	16303.65	16375.5	16286.9	16364.4	280181324	18548.87	12.7125	0.05	16331.2	1.135793451
13-Aug-21	16385.7	16543.6	16376.3	16529.1	321866286	27163.08	12.3725	0.05	16459.95	1.650252887
16-Aug-21	16518.4	16589.4	16480.75	16563.05	254049330	21456.2	12.99	0.05	16535.075	1.297617338
17-Aug-21	16545.25	16628.55	16495.4	16614.6	297388470	25696.44	13.4575	0.05	16561.975	1.55153235
18-Aug-21	16691.95	16701.85	16535.85	16568.85	251796822	22721.54	13.4125	0.05	16618.85	1.36721494
20-Aug-21	16382.5	16509.55	16376.05	16450.5	350819323	30118.23	12.905	0.05	16442.8	1.831697156
23-Aug-21	16592.25	16592.5	16395.7	16496.45	275597782	24355.77	14.015	0.05	16494.1	1.476635282
24-Aug-21	16561.4	16647.1	16495.3	16624.6	275362819	24992.32	13.685	0.05	16571.2	1.508178044
25-Aug-21	16654	16712.45	16617.5	16634.65	265920141	22210.6	13.1875	0.05	16664.975	1.332771276
26-Aug-21	16627.95	16683.7	16603.4	16636.9	253530997	22320.21	13.4975	0.05	16643.55	1.341072668
27-Aug-21	16642.55	16722.05	16565.6	16705.2	217405743	20499.85	13.5375	0.05	16643.825	1.231679016
30-Aug-21	16775.85	16951.5	16764.85	16931.05	283483108	23615.87	13.405	0.05	16858.175	1.400855668
31-Aug-21	16947.5	17153.5	16915.85	17132.2	464390247	40147.89	13.3175	0.05	17034.675	2.356833341
01-Sep-21	17185.6	17225.75	17055.05	17076.25	301894634	27691.93	14.52	0.05	17140.4	1.615594152
02-Sep-21	17095.4	17245.5	17059.7	17234.15	242377518	22620.36	14.185	0.05	17152.6	1.318771498
03-Sep-21	17262.45	17340.1	17212.2	17323.6	261373795	23579.17	14.24	0.05	17276.15	1.364839388
06-Sep-21	17399.35	17429.55	17345.55	17377.8	228045532	21270.62	14.5425	0.05	17387.55	1.223324735
07-Sep-21	17401.55	17436.5	17287	17362.1	243417811	19848.94	15.105	0.05	17361.75	1.143256872
08-Sep-21	17375.75	17383.4	17254.2	17353.5	252652423	22696.35	14.895	0.05	17318.8	1.310503615
09-Sep-21	17312.85	17379.65	17302.7	17369.25	241509352	17719.78	14.41	0.05	17341.175	1.021832719
13-Sep-21	17363.55	17378.35	17269.15	17355.3	241053924	18498.63	13.9425	0.05	17323.75	1.067819035
14-Sep-21	17420.35	17438.55	17367.05	17380	230354386	18702.82	14.025	0.05	17402.8	1.074701772
15-Sep-21	17387.65	17532.7	17386.9	17519.45	388191629	24256.8	13.575	0.05	17459.8	1.389294265
16-Sep-21	17539.2	17644.6	17510.45	17629.5	503310763	30189.77	13.73	0.05	17577.525	1.717521096
17-Sep-21	17709.65	17792.95	17537.65	17585.15	508285916	43345.58	14.4125	0.05	17665.3	2.453713212
20-Sep-21	17443.85	17622.75	17361.8	17396.9	339102046	25304.27	15.2325	0.05	17492.275	1.446596855
21-Sep-21	17450.5	17578.35	17326.1	17562	363578479	26520.99	17.4925	0.05	17452.225	1.519633743
22-Sep-21	17580.9	17610.45	17524	17546.65	295191136	21772.23	16.52	0.05	17567.225	1.239366491
23-Sep-21	17670.85	17843.9	17646.55	17822.95	320514486	25005.36	16.4925	0.05	17745.225	1.409131752
24-Sep-21	17897.45	17947.65	17819.4	17853.2	360130853	30787.59	16.6025	0.05	17883.525	1.721561605
27-Sep-21	17932.2	17943.5	17802.9	17855.1	295714657	24244.98	16.9225	0.05	17873.2	1.356499116
28-Sep-21	17906.45	17912.85	17576.1	17748.6	397997281	27055.36	18.0525	0.05	17744.475	1.52472023
29-Sep-21	17657.95	17781.75	17608.15	17711.3	562237732	30621.28	18.535	0.05	17694.95	1.730509552
30-Sep-21	17718.9	17742.15	17585.35	17618.15	378592721	27167.19	18.8375	0.05	17663.75	1.53801939
01-Oct-21	17531.9	17557.15	17452.9	17532.05	305763919	20911.61	18.4025	0.05	17505.025	1.19460612
04-Oct-21	17615.55	17750.9	17581.35	17691.25	295761839	21343.51	17.21	0.05	17666.125	1.20816025
05-Oct-21	17661.35	17833.45	17640.9	17822.3	427000191	23066.8	16.735	0.05	17737.175	1.300477669
06-Oct-21	17861.5	17884.6	17613.15	17646	395833550	24504.3	16.3975	0.05	17748.875	1.380611447
07-Oct-21	17810.55	17857.55	17763.8	17790.35	419890959	27371.98	17.3325	0.05	17810.675	1.536830019
08-Oct-21	17886.85	17941.85	17840.35	17895.2	324066351	22778.68	16.155	0.05	17891.1	1.273184991
11-Oct-21	17867.55	18041.95	17839.1	17945.95	375756457	29000.2	15.6525	0.05	17940.525	1.616463286
12-Oct-21	17915.8	18008.65	17864.95	17991.95	355568313	26491.42	16.085	0.05	17936.8	1.476931225
13-Oct-21	18097.85	18197.8	18050.75	18161.75	506679748	34503	15.8475	0.05	18124.275	1.903689941
14-Oct-21	18272.85	18350.75	18248.7	18338.55	538714440	38903.16	16.1	0.05	18299.725	2.125887684
18-Oct-21	18500.1	18543.15	18445.3	18477.05	469883515	36800.84	15.7675	0.05	18494.225	1.989855752
19-Oct-21	18602.35	18604.45	18377.7	18418.75	368230309	30505.86	17.185	0.05	18491.075	1.649761304
20-Oct-21	18439.9	18458.3	18209.35	18266.6	371276478	28968.42	17.3825	0.05	18333.825	1.580053262
21-Oct-21	18382.7	18384.2	18048	18178.1	365902008	30839.79	18.3125	0.05	18216.1	1.692996305
22-Oct-21	18230.7	18314.25	18034.35	18114.9	324748084	26938.88	18.035	0.05	18174.3	1.482251311
25-Oct-21	18229.5	18241.4	17968.5	18125.4	418703647	34572.34	17.545	0.05	18104.95	1.909551808
26-Oct-21	18154.5	18310.45	18099.3	18268.4	341377869	29764.61	17.61	0.05	18204.875	1.634980191
27-Oct-21	18295.85	18342.05	18167.9	18210.95	335248487	30823.75	16.7525	0.05	18254.975	1.68851231
28-Oct-21	18187.65	18190.7	17799.45	17857.25	374205784	30222.34	16.8275	0.05	17995.075	1.679478413
29-Oct-21	17833.05	17915.85	17613.1	17671.65	336466864	28136	17.9125	0.05	17764.475	1.583835154
01-Nov-21	17783.15	17954.1	17697.1	17929.65	281190130	24354.38	17.425	0.05	17825.6	1.366258639
02-Nov-21	17970.9	18012.25	17847.6	17888.95	296441997	23371.51	17.235	0.05	17929.925	1.303491788
03-Nov-21	17947.95	17988.75	17757.95	17829.2	330995982	26186.85	17.0625	0.05	17873.35	1.465133845
04-Nov-21	17935.05	17947.55	17900.6	17916.8	48520856	3637.06	16.125	0.05	17924.075	0.202914795
08-Nov-21	18040.2	18087.8	17836.1	18068.55	338919483	30908.23	15.7475	0.05	17961.95	1.720761387
09-Nov-21	18084.35	18112.6	17983.05	18044.25	270197527	23686.09	16.34	0.05	18047.825	1.312406897
10-Nov-21	17973.45	18061.25	17915	18017.2	261446523	22281.11	16.0025	0.05	17988.125	1.238656614
11-Nov-21	17967.45	17971.35	17798.2	17873.6	232121151	20074.78	16.305	0.05	17884.775	1.1224508
12-Nov-21	17977.6	18123	17905.9	18102.75	249111898	22164.33	16.3525	0.05	18014.45	1.230363958
15-Nov-21	18140.95	18210.15	18071.3	18109.45	280428633	19099.6	15.2175	0.05	18140.725	1.05285759
16-Nov-21	18127.05	18132.65	17958.8	17999.2	267431829	24101.67	15.465	0.05	18045.725	1.3355889
17-Nov-21	17939.35	18022.65	17879.25	17898.65	295715938	22950.84	15.195	0.05	17950.95	1.278530663
18-Nov-21	17890.55	17945.6	17688.5	17764.8	278425148	22625.36	14.98	0.05	17817.05	1.269871275
22-Nov-21	17796.25	17805.25	17280.45	17416.55	356400425	29570.57	14.8575	0.05	17542.85	1.685619497
23-Nov-21	17281.75	17553.7	17216.1	17503.35	308843255	26240.41	17.52	0.05	17384.9	1.509379404
24-Nov-21	17550.05	17600.6	17354	17415.05	298052158	23766.93	18.015	0.05	17477.3	1.359874237
25-Nov-21	17417.3	17564.35	17351.7	17536.25	255947032	21953.33	17.095	0.05	17458.025	1.257492185
26-Nov-21	17338.75	17355.4	16985.7	17026.45	356330009	28485.53	16.6625	0.05	17170.55	1.658975979
29-Nov-21	17055.8	17160.7	16782.4	17053.95	348888750	27428.2	20.8025	0.05	16971.55	1.616128167
30-Nov-21	17051.15	17324.65	16931.4	16983.2	497999836	41494.9	20.83	0.05	17128.025	2.422631915
01-Dec-21	17104.4	17213.05	17064.25	17166.9	295542125	24098.73	21.1675	0.05	17138.65	1.406104331
02-Dec-21	17183.2	17420.35	17149.3	17401.65	279867500	22473.64	19.4475	0.05	17284.825	1.300194824
03-Dec-21	17424.9	17489.8	17180.8	17196.7	292526485	23100.57	18.0875	0.05	17335.3	1.332573996
06-Dec-21	17209.05	17216.75	16891.7	16912.25	231716681	17912.15	18.455	0.05	17054.225	1.050305716
07-Dec-21	17044.1	17251.65	16987.75	17176.7	254144221	21693.69	20.0775	0.05	17119.7	1.267176995
08-Dec-21	17315.25	17484.6	17308.95	17469.75	257791948	21665.95	18.46	0.05	17396.775	1.245400369
09-Dec-21	17524.4	17543.25	17379.6	17516.85	237170272	18984.75	17.265	0.05	17461.425	1.087239444
10-Dec-21	17476.05	17534.35	17405.25	17511.3	204467484	16399.53	16.6025	0.05	17469.8	0.93873599
13-Dec-21	17619.1	17639.5	17355.95	17368.25	256560534	20592.03	16.06	0.05	17497.725	1.176840418
14-Dec-21	17283.2	17376.2	17225.8	17324.9	270965586	20459.79	16.57	0.05	17301	1.182578464
15-Dec-21	17323.65	17351.2	17192.2	17221.4	214972109	17046.42	16.9525	0.05	17271.7	0.986956698
16-Dec-21	17373	17379.35	17184.95	17248.4	219496063	18493.54	17.2175	0.05	17282.15	1.070094867
17-Dec-21	17276	17298.15	16966.45	16985.2	354591366	31326.91	15.895	0.05	17132.3	1.828529153
20-Dec-21	16824.25	16840.1	16410.2	16614.2	330614079	25123.59	16.3375	0.05	16625.15	1.511179749
21-Dec-21	16773.15	16936.4	16688.25	16770.85	241030834	19783.04	18.965	0.05	16812.325	1.176698642
22-Dec-21	16865.55	16971	16819.5	16955.45	207946105	17443.94	17.5375	0.05	16895.25	1.032475992
23-Dec-21	17066.8	17118.65	17015.55	17072.6	196965302	15755.89	16.58	0.05	17067.1	0.92317324
24-Dec-21	17149.5	17155.6	16909.6	17003.75	182564833	15435.01	15.825	0.05	17032.6	0.906203985
27-Dec-21	16937.75	17112.05	16833.2	17086.25	144777457	12567.03	16.1475	0.05	16972.625	0.740429368
28-Dec-21	17177.6	17250.25	17161.15	17233.25	176026100	14553.76	17.1175	0.05	17205.7	0.84586852
29-Dec-21	17220.1	17285.95	17176.65	17213.6	161679423	14320.79	16.475	0.05	17231.3	0.831091676
30-Dec-21	17201.45	17264.05	17146.35	17203.95	320831676	21929.19	16.2425	0.05	17205.2	1.274567573
31-Dec-21	17244.5	17400.8	17238.5	17354.05	167025720	14588.54	16.565	0.05	17319.65	0.842311479
03-Jan-22	17387.15	17646.65	17383.3	17625.7	200456430	16181.36	16.4525	0.05	17514.975	0.923858584
04-Jan-22	17681.4	17827.6	17593.55	17805.25	247437472	18604.16	16.12	0.05	17710.575	1.050454884
05-Jan-22	17820.1	17944.7	17748.85	17925.25	251460038	23737.31	17.2275	0.05	17846.775	1.330061594
06-Jan-22	17768.5	17797.95	17655.55	17745.9	236454824	22643.82	17.9775	0.05	17726.75	1.277381359
07-Jan-22	17797.6	17905	17704.55	17812.7	239338015	21447.89	17.6025	0.05	17804.775	1.204614492
10-Jan-22	17913.3	18017.45	17879.15	18003.3	232418075	20853.64	17.6775	0.05	17948.3	1.161872712
11-Jan-22	17997.75	18081.25	17964.4	18055.75	220238796	20781.46	17.7575	0.05	18022.825	1.153063407
12-Jan-22	18170.4	18227.95	18128.8	18212.35	244974287	22298.69	17.1825	0.05	18178.375	1.226660249
13-Jan-22	18257	18272.25	18163.8	18257.8	303700545	28670.93	16.705	0.05	18218.025	1.573767189
14-Jan-22	18185	18286.95	18119.65	18255.75	229451608	21024.51	16.555	0.05	18203.3	1.154983437
17-Jan-22	18235.65	18321.55	18228.75	18308.1	266702919	23859.38	16.765	0.05	18275.15	1.305564113
18-Jan-22	18337.2	18350.95	18085.9	18113.05	227507319	20852.67	17.78	0.05	18218.425	1.144592356
19-Jan-22	18129.2	18129.2	17884.9	17938.4	276662654	25310.19	17.8175	0.05	18007.05	1.405571151
20-Jan-22	17921	17943.7	17648.45	17757	258094246	25863.29	17.79	0.05	17796.075	1.453314284
21-Jan-22	17613.7	17707.6	17485.85	17617.15	277645373	25941.64	18.8875	0.05	17596.725	1.474231142
24-Jan-22	17575.15	17599.4	16997.85	17149.1	323847388	28387.73	22.825	0.05	17298.625	1.641039678
25-Jan-22	17001.55	17309.15	16836.8	17277.95	326515896	31344.46	21.3575	0.05	17072.975	1.835910847
27-Jan-22	17062	17182.5	16866.75	17110.15	395596577	36296.64	21.065	0.05	17024.625	2.132008194
28-Jan-22	17208.3	17373.5	17077.1	17101.95	355284285	29799.89	20.695	0.05	17225.3	1.730007025
31-Jan-22	17301.05	17410	17264.15	17339.85	321660346	25474.13	21.9525	0.05	17337.075	1.469344166
01-Feb-22	17529.45	17622.4	17244.55	17576.85	386391485	30033.66	19.9775	0.05	17433.475	1.722758085
02-Feb-22	17706.2	17794.6	17674.8	17780	271205907	23611.59	18.65	0.05	17734.7	1.331378033
03-Feb-22	17767.75	17781.15	17511.15	17560.2	226614989	20373.06	19.16	0.05	17646.15	1.154532858
04-Feb-22	17590.2	17617.8	17462.55	17516.3	261434170	20651.85	18.8975	0.05	17540.175	1.177402734
07-Feb-22	17456.3	17536.75	17119.4	17213.6	265037933	21925.11	20.4375	0.05	17328.075	1.265294039
08-Feb-22	17279.85	17306.45	17043.65	17266.75	268526210	23846.16	19.685	0.05	17175.05	1.388418665
09-Feb-22	17370.1	17477.15	17339	17463.8	236350514	19327.67	18.555	0.05	17408.075	1.110270377
10-Feb-22	17554.1	17639.45	17427.15	17605.85	273606440	22210.93	17.71	0.05	17533.3	1.266785488
11-Feb-22	17451	17454.75	17303	17374.75	253141660	23230.82	18.68	0.05	17378.875	1.336727492
14-Feb-22	17076.15	17099.5	16809.65	16842.8	305510740	24976.16	22.9775	0.05	16954.575	1.473122151
15-Feb-22	16933.25	17375	16839.25	17352.45	298658142	24765.67	20.6125	0.05	17107.125	1.447681595
16-Feb-22	17408.45	17490.6	17257.7	17322.2	244549223	21128.38	20.5925	0.05	17374.15	1.216081362
17-Feb-22	17396.55	17442.9	17235.85	17304.6	232136131	19381.26	22.005	0.05	17339.375	1.117760012
18-Feb-22	17236.05	17380.8	17219.2	17276.3	189620888	16126.96	22.165	0.05	17300	0.93219422
21-Feb-22	17192.25	17351.05	17070.7	17206.65	215183301	18725.57	22.9025	0.05	17210.875	1.088008018
22-Feb-22	16847.95	17148.55	16843.8	17092.2	300131995	24040.84	26.6625	0.05	16996.175	1.414485318
23-Feb-22	17194.5	17220.7	17027.85	17063.25	200229631	17662.47	24.5425	0.05	17124.275	1.031428776
24-Feb-22	16548.9	16705.25	16203.25	16247.95	457967874	36650.83	31.9825	0.05	16454.25	2.227438504
25-Feb-22	16515.65	16748.8	16478.3	16658.4	329780732	25743.77	26.74	0.05	16613.55	1.549564663
28-Feb-22	16481.6	16815.9	16356.3	16793.9	404214666	33831.57	28.57	0.05	16586.1	2.039754373
02-Mar-22	16593.1	16678.5	16478.65	16605.95	517723542	39407.44	29.2325	0.05	16578.575	2.377010087
03-Mar-22	16723.2	16768.95	16442.95	16498.05	442068263	31413	28.155	0.05	16605.95	1.891671359
04-Mar-22	16339.45	16456	16133.8	16245.35	456143040	34821.1	27.9575	0.05	16294.9	2.136932414
07-Mar-22	15867.95	15944.6	15711.45	15863.15	585403660	38038.75	29.33	0.05	15828.025	2.403253091
08-Mar-22	15747.75	16028.75	15671.45	16013.45	543600673	38704.4	28.5875	0.05	15850.1	2.441902575
09-Mar-22	16078	16418.05	15990	16345.35	462231428	35329.34	27.4675	0.05	16204.025	2.180281751
10-Mar-22	16757.1	16757.3	16447.9	16594.9	486445481	35513.73	25.5825	0.05	16602.6	2.139046294
11-Mar-22	16528.8	16694.4	16470.9	16630.45	343717045	24720.34	25.345	0.05	16582.65	1.490735196
14-Mar-22	16633.7	16887.95	16606.5	16871.3	314669685	23824.02	25.6775	0.05	16747.225	1.422565231
15-Mar-22	16900.65	16927.75	16555	16663	381631902	29731.09	26.73	0.05	16741.375	1.775904906
16-Mar-22	16876.65	16987.9	16837.85	16975.35	259973396	21361.32	24.1175	0.05	16912.875	1.263021219
17-Mar-22	17202.9	17344.6	17175.75	17287.05	448335248	35367.28	22.61	0.05	17260.175	2.049068448
21-Mar-22	17329.5	17353.35	17096.4	17117.6	285451208	22886.39	24.6225	0.05	17224.875	1.328682501
22-Mar-22	17120.4	17334.4	17006.3	17315.5	338263468	27347.6	24.07	0.05	17170.35	1.592722338
23-Mar-22	17405.05	17442.4	17199.6	17245.65	292120348	24705.28	24.7475	0.05	17321	1.426319497
24-Mar-22	17094.95	17291.75	17091.15	17222.75	290280124	25011.72	23.93	0.05	17191.45	1.454892985
25-Mar-22	17289	17294.9	17076.55	17153	237115741	20031.39	23.43	0.05	17185.725	1.165583064
28-Mar-22	17181.85	17235.1	17003.9	17222	253240837	19976.26	22.61	0.05	17119.5	1.166871696
29-Mar-22	17297.2	17343.65	17235.7	17325.3	235149625	20305.78	21.3025	0.05	17289.675	1.174445442
30-Mar-22	17468.15	17522.5	17387.2	17498.25	505031841	28907.47	20.61	0.05	17454.85	1.656128239
31-Mar-22	17519.2	17559.8	17435.2	17464.75	281111679	24032.07	20.56	0.05	17497.5	1.373457351
01-Apr-22	17436.9	17703.7	17422.7	17670.45	291773447	21132.13	18.435	0.05	17563.2	1.203204997
04-Apr-22	17809.1	18114.65	17791.4	18053.4	345526502	38623.94	17.9075	0.05	17953.025	2.151388972
05-Apr-22	18080.6	18095.45	17921.55	17957.4	283453612	25096.7	18.4875	0.05	18008.5	1.393603021
06-Apr-22	17842.75	17901	17779.85	17807.65	328824420	24252.48	19.0225	0.05	17840.425	1.359411561
07-Apr-22	17723.3	17787.5	17623.7	17639.55	308840215	26236.91	18.9975	0.05	17705.6	1.481842468
08-Apr-22	17698.15	17842.75	17600.55	17784.35	274447433	25608.1	17.6875	0.05	17721.65	1.445017817
11-Apr-22	17740.9	17779.05	17650.95	17674.95	251701846	21001.58	18.27	0.05	17715	1.185525261
12-Apr-22	17584.85	17595.3	17442.35	17530.3	266029060	23958.77	18.1575	0.05	17518.825	1.367601423
13-Apr-22	17599.9	17663.65	17457.4	17475.65	245061941	20229.83	17.785	0.05	17560.525	1.152005991
18-Apr-22	17183.45	17237.75	17067.85	17173.65	376130248	30154.62	19.335	0.05	17152.8	1.75799986
19-Apr-22	17258.95	17275.65	16824.7	16958.65	401399563	35467.13	19.775	0.05	17050.175	2.080162227
20-Apr-22	17045.25	17186.9	16978.95	17136.55	286069736	25972.15	18.6725	0.05	17082.925	1.520357316
21-Apr-22	17234.6	17414.7	17215.5	17392.6	285200022	24999.9	17.8525	0.05	17315.1	1.443820711
22-Apr-22	17242.75	17315.3	17149.2	17171.95	262739740	23371.7	18.3525	0.05	17232.25	1.356276749
25-Apr-22	17009.05	17054.3	16888.7	16953.95	275685925	22699.65	21.2575	0.05	16971.5	1.337515835
26-Apr-22	17121.3	17223.85	17064.45	17200.8	261065753	22079.92	19.1875	0.05	17144.15	1.287898204
27-Apr-22	17073.35	17110.7	16958.45	17038.4	265140480	25373.8	20.605	0.05	17034.575	1.489546995
28-Apr-22	17189.5	17322.5	17071.05	17245.05	312914417	28488.87	19.3775	0.05	17196.775	1.656640271
29-Apr-22	17329.25	17377.65	17053.25	17102.55	336243642	29582.86	19.415	0.05	17215.45	1.718390167
02-May-22	16924.45	17092.25	16917.25	17069.1	278155513	21222.64	20.2825	0.05	17004.75	1.248041871
04-May-22	17096.6	17132.85	16623.95	16677.6	310632799	27405.52	21.8775	0.05	16878.4	1.623703669
05-May-22	16854.75	16945.7	16651.85	16682.65	265793403	21792.91	20.2925	0.05	16798.775	1.297291618
06-May-22	16415.55	16484.2	16340.9	16411.25	300527719	25472.95	21.25	0.05	16412.55	1.552040969
09-May-22	16227.7	16403.7	16142.1	16301.85	288402950	23274.74	22.0325	0.05	16272.9	1.430276103
10-May-22	16248.9	16404.55	16197.3	16240.05	283061200	22685.27	22.3025	0.05	16300.925	1.391655382
11-May-22	16270.05	16318.75	15992.6	16167.1	284294438	22994.38	22.8025	0.05	16155.675	1.423300481
12-May-22	16021.1	16041.95	15735.75	15808	314921678	25352.34	24.265	0.05	15888.85	1.595605724
13-May-22	15977	16083.6	15740.85	15782.15	369135540	27454.12	23.485	0.05	15912.225	1.725347649
16-May-22	15845.1	15977.95	15739.65	15842.3	217646558	17852.19	24.5275	0.05	15858.8	1.125696143
17-May-22	15912.6	16284.25	15900.8	16259.3	295687774	22782.99	22.7425	0.05	16092.525	1.415749859
18-May-22	16318.15	16399.8	16211.2	16240.3	290441105	23889.84	22.295	0.05	16305.5	1.465139983
19-May-22	15917.4	15984.75	15775.2	15809.4	313876082	24340.84	24.5575	0.05	15879.975	1.532800902
20-May-22	16043.8	16283.05	16003.85	16266.15	252402013	22806.69	23.1	0.05	16143.45	1.412751921
23-May-22	16290.95	16414.7	16185.75	16214.7	293829853	25110.85	23.3975	0.05	16300.225	1.54052168
24-May-22	16225.55	16262.8	16078.6	16125.15	249778296	21895.75	25.635	0.05	16170.7	1.354038477
25-May-22	16196.35	16223.35	16006.95	16025.8	243342347	21400.14	25.2825	0.05	16115.15	1.327951648
26-May-22	16105	16204.45	15903.7	16170.15	314305739	27721.21	22.7175	0.05	16054.075	1.726739784
27-May-22	16296.6	16370.6	16221.95	16352.45	274064956	21341.98	21.48	0.05	16296.275	1.309623211
30-May-22	16527.9	16695.5	16506.15	16661.4	251400757	21216.5	19.98	0.05	16600.825	1.278038893
31-May-22	16578.45	16690.75	16521.9	16584.55	651613610	52929.35	20.4775	0.05	16606.325	3.187300622
01-Jun-22	16594.4	16649.2	16438.85	16522.75	249619038	19350.33	20.845	0.05	16544.025	1.169626497
02-Jun-22	16481.65	16646.4	16443.05	16628	235958283	20055.84	20.32	0.05	16544.725	1.212219605
03-Jun-22	16761.65	16793.85	16567.9	16584.3	245514871	22249.29	19.975	0.05	16680.875	1.333820318
06-Jun-22	16530.7	16610.95	16444.55	16569.55	233589132	17999.41	20.2025	0.05	16527.75	1.089041763
07-Jun-22	16469.6	16487.25	16347.1	16416.35	233814633	17921.95	20.425	0.05	16417.175	1.091658583
08-Jun-22	16474.95	16514.3	16293.35	16356.25	243481044	18336.15	19.8375	0.05	16403.825	1.117797221
09-Jun-22	16263.85	16492.8	16243.85	16478.1	204954394	16721.68	19.14	0.05	16368.325	1.021587731
